num_doc,wiki_text,viki_text
48,Transporte escolar El transporte escolar o transporte de estudiantes lleva a cabo viajes de niños y adolescentes desde los lugares de residencia hasta los colegios y vice versa.,Transporte escolar: es el transporte de niños y adolescentes desde los lugares de residencia hasta los colegios y luego de vuelta a casa.
49,"El sedimento es un material sólido acumulado sobre la superficie terrestre (litósfera) derivado de las acciones de fenómenos y procesos que actúan en la atmósfera, en la hidrosfera y en la biosfera (vientos, variaciones de temperatura, precipitaciones meteorológicas, circulación de aguas superficiales o subterráneas, desplazamiento de masas de agua en ambiente marino o lacustre, acciones de agentes químicos, acciones de organismos vivos).",El sedimento es un material hecho de pequeñas partículas que se deposita en la tierra o en el agua.
49,"También pueden ser movidos por fuerzas naturales como el viento o escurrimiento de agua, ya sea en superficie, inmediatamente después de las lluvias, o por curso de agua, ríos y arroyos, esta movimentación de los sedimentos es conocida como erosión, erosión eólica, en el primer caso, o degradación del suelo y erosión fluvial en el segundo caso. Características del sedimento suelto En el sedimento transportado por un flujo de agua, una de las propiedades de mayor relevancia de las partículas es el peso.",La presión puede transformar lentamente los sedimentos en rocas sedimentarias. La palabra sedimento también se usa para el material transportado por el viento o el agua y depositado en la superficie.
50,"La ha conquistado en cuatro ocasiones, en 1954, 1974, 1990 y 2014, siendo junto a , la segunda mejor en el palmarés, únicamente superada por . También es la selección que más finales ha disputado con ocho.","Es una de la selecciones más talentosas del planeta, debido a que se han consagrado campeones del mundo por cuatro veces (1954, 1974, 1990 y 2014)."
52,"Debido al calentamiento global algunas de estas masivas mesetas se están derritiendo, contribuyendo a la subida del nivel superficial de el agua","Muchos científicos creen que debido al calentamiento global algunas de estas masivas mesetas se están derritiendo, contribuyendo a la subida del nivel superficial"
52,"El océano Antártico, con una profundidad media de 3 270 m, es un océano profundo con pocas zonas estrechas de aguas poco profundas.","El océano Antártico, con una profundidad generalmente comprendida entre los 4.000 y 5.000 metros, es un océano profundo con pocas zonas estrechas de aguas poco profundas."
52,El océano presenta grandes poblaciones de kril y varias especies de peces.,El océano presenta grandes poblaciones de krill y peces.
52,"Tiene una superficie de 20 327 000 km², Una nota aclara su omisión en la publicación:",Tiene una superficie de 20 327 000 km².
53,"Posteriormente, en el 2008 lo haría en forma definitiva debido a problemas de salud.","A partir de 2008, Fidel se apartó del cargo por problemas de salud."
54,"El cuello (del latín Collum) es el área de transición entre el cráneo -por arriba-, el tronco y las extremidades superiores -por debajo-.","El cuello es la parte del cuerpo humano o de los animales que está comprendida entre el cráneo -por arriba-, el tronco y las extremidades superiores -por debajo-."
54,"Funciona como un conducto para las estructuras que circulan entre ellos, además de contener estructuras especializadas tales como la laringe, la tráquea, el esófago y las glándula tiroides y paratiroides.","Funciona como un conducto para las venas y arterias que circulan entre ellos, además de contener la laringe, la tráquea y el esófago."
54,"La irrigación sanguínea está dada principalmente por las arterias carótidas y el drenaje venoso por las venas yugulares -externa, interna y anterior-.",La sangre circula las arterias carótidas y por las venas yugulares.
54,"Las estructuras contenidas en el cuello (tanto en el hombre como en el animal) son vulnerables a heridas de diversa índole, ya que el cuello no les ofrece protección ósea -con excepción de la médula espinal, la que está contenida dentro del canal cervical-.",El cuello (tanto en el hombre como en el animal) es vulnerable a heridas ya que no tiene protección ósea.
55,Los Países Bajos forman una monarquía constitucional.,Países Bajos es un país ubicado en Europa.
55,Los Países Bajos son una de las economías de mercado mayores y más desarrolladas economías del mundo.,Es uno de los más desarrollados y ricos del mundo.
55,Ámsterdam es la capital del país y uno de los destinos más visitados por los turistas.,Su capital es Ámsterdam.
56,El sombreado es uniforme para todo el polígono.,El sombreado es uniforma para todo el polígono
57,"Los salamándridos (Salamandridae) son un clado de anfibios caudados, también conocidos como salamandras o tritones.",Salamandridae Salamandra La salamandra común es una especie de anfibio urodelo (con cola).
58,"El proceso de fotosíntesis incorpora el átomo radiactivo de carbono a las plantas de manera que la proporción 14C/12C en éstas es similar a la atmosférica. Los animales incorporan, por ingestión, el carbono de las plantas, por lo que la proporción también es similar.","En el proceso de la fotosíntesis las plantas incorporan a su cuerpo el 14C y los animales al ingerir las plantas también, de manera que existe un equilibrio entre el 14C de la atmósfera y el de las plantas y animales cuando están vivos."
58,La datación por radiocarbono es un método de datación radiométrica que utiliza el isótopo carbono-14 (14C) para determinar la edad de materiales que contienen carbono hasta unos 50 000 años.,La datación por carbono 14 es un método de determinar la antigüedad de materiales que contienen carbono hasta unos 50 000 años.
58,"Sin embargo, tras la muerte de un organismo vivo no se incorporan nuevos átomos de 14C a los tejidos y la concentración del isótopo 14C va decreciendo conforme se transforma en 12N mediante decaimiento radiactivo:",Cuando mueren dejan de incorporar más 14C y su contenido va disminuyendo al convertirse en nitrógeno por decaimiento radiactivo.
60,"De orígenes humildes, migró a la ciudad de Buenos Aires a los quince años donde se dedicó a la actuación, alcanzando renombre en el teatro, el radioteatro y el cine.","De origen humilde, emigró a Buenos Aires a los quince años donde se dedicó a la actuación, alcanzando renombre en el teatro y el cine."
60,"Impulsó y logró la sanción en 1947 de la ley de sufragio femenino. Tras lograr la igualdad política entre los hombres y las mujeres, buscó luego la igualdad jurídica de los cónyuges y la patria potestad compartida con el artículo 39 de la Constitución de 1949.","Impulsó y logró la ley de sufragio femenino, logrando la igualdad política entre los hombres y las mujeres."
60,"María Eva Duarte de Perón (Los Toldos o Junín,","María Eva Duarte de Perón, Junín o Los Toldos, Buenos Aires, 7 de mayo de 1919 - Buenos Aires, 26 de julio de 1952), también conocida como Eva Perón o Evita, fue una actriz y política argentina."
61,"Aunque originalmente fueron redactadas en inglés, las licencias han sido adaptadas a varias legislaciones en otros países del mundo.",Mejoran la redacción de las licencias y las hacen utilizables en otros países. Los primeros versaron únicamente sobre la legislación estadounidense.
61,"Creative Commons (CC) ―en español, ""Comunes Creativos""― es una organización sin fines de lucro dedicada a promover el acceso y el intercambio de cultura.",Creative Commons es una organización sin fines de lucro que trata de hacer el trabajo creativo disponible para que otros puedan usar y compartir.
61,"Creative Commons pretende contrastar lo que Lawrence Lessig, fundador de Creative Commons, considera que es una cultura dominante y cada vez más restrictiva.",Lawrence Lessig es el fundador y presidente de Creative Commons.
61,El proyecto Creative Commons International es un apéndice del proyecto mayor de Creative Commons.,Los iCommons (Internacional Commons) es uno de los proyectos de Creative Commons.
62,Las inflorescencias nacen arracimadas en grandes brácteas foliáceas -de hasta 9 por 4 cm- que se insertan en las axilas de las hojas.,Las inflorescencias nacen arracimadas en brácteas foliáceas que se insertan en las axilas de las hojas.
62,"Se cultiva para obtener sus pequeñas semillas -que, al igual que la planta misma, reciben distintos nombres, según la zona; entre otros muchos, guisante, chícharo (del mozárabe číčar-o, y este del latín cicĕra), petipuás (del francés petit pois), arveja- y las variedades de tiernas vainas comestibles que los envuelven conocidas como miracielo, cometodo o tirabeque, en ambos casos muy apreciadas para el consumo humano.","El guisante, arveja o chícharo (Pisum sativum) es la pequeña semilla comestible de la planta que se cultiva para su producción y de algunas variedades de la cual, como la llamada ""tirabeque"", se pueden consumir las propias vainas por ser muy tiernas."
63,El dodo o dronte (Raphus cucullatus) es una especie extinta de ave columbiforme de la subfamilia Raphinae.,El dodo (nombre científico: Raphus cucullatus) es un ave extinta.
63,"Era un ave no voladora endémica de las islas Mauricio,",Medraba solo en los bosques de la isla de Mauricio y no podía volar.
64,El hexágono regular es un polígono convexo con seis lados iguales y seis ángulos iguales.,"Un hexágono regular, con todos los lados de la misma longitud y todos los vértices el mismo ángulo."
65,"El adjetivo gentilicio (también llamado demónimo) es aquel que «denota relación con un lugar geográfico», ya sea por barrio, pueblo, ciudad, provincia, región, país, continente, o cualquier otro lugar o entidad política.","El gentilicio usado como sustantivo denota a un habitante de un país o ciudad , como adjetivo, indica que el sustantivo calificado proviene de ese país, región o ciudad (e.g."
65,"El gentilicio se forma con un sustantivo particular, por ejemplo «bilbilitano», o -cuando este no existe- con el sujeto seguido de la preposición «de» seguida del topónimo o nombre del lugar del que se quiere denotar la procedencia, por ejemplo: «mujer de Reus», «hombre de Liechtenstein».","El gentilicio se forma con un sustantivo particular, por ejemplo: bilbilitano - que es la persona procedente de la ciudad española de Calatayud - o con el sujeto seguido de la preposiciónde seguida del nombre del lugar del que se quiere denotar la procedencia (mujer de Reus)."
